Date,Time,Source IP,Destination IP,Source Port,Destination Port,Protocol,Action,Duration,Sent Bytes,Received Bytes,Sent Packets,Received Packets,Application,Application Category,Policy Name,Shaping Policy Name,Class
2023-11-10,1900-01-01 18:37:15,9,82,18360,443,0,1,5,172,7267,4,8,43,9,0,0,1
2023-11-10,1900-01-01 18:37:18,2,321,63680,443,0,3,137,6956,2257,14,12,25,1,0,0,1
2023-11-10,1900-01-01 18:37:18,10,82,62256,443,0,2,243,2091,3164,20,20,15,3,0,0,1
2023-11-10,1900-01-01 18:37:19,2,321,63679,443,0,3,138,8854,2125,15,9,25,1,0,0,1
2023-11-10,1900-01-01 18:37:19,10,272,62257,443,0,2,242,4672,216876,98,165,15,3,0,0,1
2023-11-10,1900-01-01 18:37:19,4,77,10383,443,0,2,4,482,7504,11,18,13,3,0,0,0
2023-11-10,1900-01-01 18:37:20,4,77,10385,443,0,2,2,322,7263,7,12,13,3,0,0,0
2023-11-10,1900-01-01 18:37:20,4,77,10384,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:37:20,10,145,62255,443,0,2,245,7202,5114,25,29,15,3,0,0,1
2023-11-10,1900-01-01 18:37:22,9,77,18374,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-10,1900-01-01 18:37:23,9,77,18378,443,0,2,4,442,7504,10,18,13,3,0,0,0
2023-11-10,1900-01-01 18:37:24,9,82,18367,443,0,2,11,25905,10433,51,55,43,9,0,0,1
2023-11-10,1900-01-01 18:37:24,9,8,18370,443,0,2,9,4103,4653,13,14,18,10,0,0,1
2023-11-10,1900-01-01 18:37:24,9,76,18387,443,0,2,3,366,1178,7,5,6,3,0,0,1
2023-11-10,1900-01-01 18:37:24,9,128,18371,443,0,2,7,4444,2291,16,17,7,3,0,0,1
2023-11-10,1900-01-01 18:37:27,6,275,58901,443,0,2,242,2180,3313,25,25,15,3,0,0,1
2023-11-10,1900-01-01 18:37:28,10,77,62275,443,0,2,2,522,7223,12,11,13,3,0,0,0
2023-11-10,1900-01-01 18:37:28,6,53,58953,443,0,1,6,585,7547,12,12,13,3,0,0,0
2023-11-10,1900-01-01 18:37:28,10,77,62276,443,0,2,2,482,7222,11,11,13,3,0,0,0
2023-11-10,1900-01-01 18:37:28,9,15,18397,443,0,3,3,762,2658,18,11,31,4,0,0,0
2023-11-10,1900-01-01 18:37:29,9,15,18400,443,0,3,3,1002,2658,24,11,31,4,0,0,0
2023-11-10,1900-01-01 18:37:29,9,15,18399,443,0,2,4,922,2739,22,13,31,4,0,0,0
2023-11-10,1900-01-01 18:37:31,6,53,58955,443,0,1,6,585,7857,12,18,13,3,0,0,0
2023-11-10,1900-01-01 18:37:32,10,358,62278,443,0,1,5,172,543,4,4,4,4,0,0,1
2023-11-10,1900-01-01 18:37:32,9,334,18125,443,0,2,179,1274,2304,9,9,25,1,0,0,1
2023-11-10,1900-01-01 18:37:32,6,358,58902,443,0,2,247,1546,2820,21,21,4,4,0,0,1
2023-11-10,1900-01-01 18:37:33,9,15,18404,443,0,3,3,762,2658,18,11,31,4,0,0,0
2023-11-10,1900-01-01 18:37:33,6,92,58904,443,0,2,243,2812,3613,19,22,15,3,0,0,1
2023-11-10,1900-01-01 18:37:33,4,82,10369,443,0,2,242,2815,3736,19,21,15,3,0,0,1
2023-11-10,1900-01-01 18:37:33,9,15,18405,443,0,3,3,762,2660,18,11,31,4,0,0,0
2023-11-10,1900-01-01 18:37:34,9,15,18403,443,0,2,4,922,2739,22,13,31,4,0,0,0
2023-11-10,1900-01-01 18:37:34,10,77,62281,443,0,2,3,562,7222,13,11,13,3,0,0,0
2023-11-10,1900-01-01 18:37:34,9,167,18390,443,0,2,11,396,5249,8,11,18,10,0,0,1
2023-11-10,1900-01-01 18:37:34,9,8,18393,443,0,2,10,4069,4630,13,14,18,10,0,0,1
2023-11-10,1900-01-01 18:37:44,9,8,18414,443,0,2,8,4063,1544,12,11,18,10,0,0,1
2023-11-10,1900-01-01 18:37:44,9,82,18413,443,0,2,9,3468,4011,18,18,15,3,0,0,1
2023-11-10,1900-01-01 18:37:47,9,235,18421,443,0,1,7,2834,2288,14,10,25,1,0,0,1
2023-11-10,1900-01-01 18:37:49,6,53,58956,443,0,1,6,585,7547,12,12,13,3,0,0,0
2023-11-10,1900-01-01 18:37:52,6,112,58957,80,0,1,7,212,8576,5,9,16,10,0,0,0
2023-11-10,1900-01-01 18:37:52,6,158,58961,443,0,2,2,379,5845,9,10,31,4,0,0,0
2023-11-10,1900-01-01 18:37:54,2,354,63697,80,0,2,105,572,869,14,13,30,8,0,0,1
2023-11-10,1900-01-01 18:37:54,9,77,18431,443,0,2,2,282,7183,6,10,13,3,0,0,0
2023-11-10,1900-01-01 18:37:54,9,8,18424,443,0,2,8,4029,1467,12,9,18,10,0,0,1
2023-11-10,1900-01-01 18:37:55,6,357,58959,443,0,1,5,172,543,4,4,4,4,0,0,1
2023-11-10,1900-01-01 18:37:55,9,119,18288,443,0,2,103,332,889,8,6,21,1,0,0,1
2023-11-10,1900-01-01 18:37:59,6,274,58962,443,0,1,6,585,7547,12,12,13,3,0,0,0
2023-11-10,1900-01-01 18:38:01,9,77,18439,443,0,2,4,442,7503,10,18,13,3,0,0,0
2023-11-10,1900-01-01 18:38:03,6,274,58963,443,0,1,6,585,7859,12,18,13,3,0,0,0
2023-11-10,1900-01-01 18:38:04,10,137,62270,443,0,2,70,407,1693,8,8,43,9,0,0,1
2023-11-10,1900-01-01 18:38:04,9,77,18445,443,0,2,2,482,7222,11,11,13,3,0,0,0
2023-11-10,1900-01-01 18:38:08,4,331,10381,443,0,2,112,332,2330,8,7,25,1,0,0,1
2023-11-10,1900-01-01 18:38:10,6,274,58965,443,0,1,6,585,7859,12,18,13,3,0,0,0
2023-11-10,1900-01-01 18:38:11,7,77,54566,443,0,2,2,682,7222,16,11,13,3,0,0,0
2023-11-10,1900-01-01 18:38:13,9,77,18462,443,0,2,2,362,7183,8,10,13,3,0,0,0
2023-11-10,1900-01-01 18:38:13,6,119,58947,443,0,2,102,332,889,8,6,21,1,0,0,1
2023-11-10,1900-01-01 18:38:13,9,77,18463,443,0,2,2,482,7223,11,11,13,3,0,0,0
2023-11-10,1900-01-01 18:38:14,9,77,18457,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-10,1900-01-01 18:38:14,9,8,18460,443,0,2,4,356,700,7,4,18,10,0,0,1
2023-11-10,1900-01-01 18:38:14,9,8,18459,443,0,2,4,3746,4659,14,13,18,10,0,0,1
2023-11-10,1900-01-01 18:38:14,9,8,18458,443,0,2,4,995,4847,11,10,18,10,0,0,1
2023-11-10,1900-01-01 18:38:16,9,242,18326,443,0,2,85,2070,4674,11,11,25,1,0,0,1
2023-11-10,1900-01-01 18:38:24,6,274,58967,443,0,1,6,585,7547,12,12,13,3,0,0,0
2023-11-10,1900-01-01 18:38:24,10,83,62272,443,0,2,62,527,1258,11,7,43,9,0,0,1
2023-11-10,1900-01-01 18:38:24,9,8,18466,443,0,2,9,7688,2125,18,16,18,10,0,0,1
2023-11-10,1900-01-01 18:38:24,9,8,18468,443,0,2,9,500,3827,10,8,18,10,0,0,1
2023-11-10,1900-01-01 18:38:25,6,274,58968,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-10,1900-01-01 18:38:25,6,358,58909,443,0,2,242,1473,3452,20,22,4,4,0,0,1
2023-11-10,1900-01-01 18:38:25,6,274,58969,443,0,1,6,585,7546,12,12,13,3,0,0,0
2023-11-10,1900-01-01 18:38:26,10,328,62268,443,0,2,116,1717,3682,14,11,27,8,0,0,1
2023-11-10,1900-01-01 18:38:26,6,274,58971,443,0,1,6,625,7547,13,12,13,3,0,0,0
2023-11-10,1900-01-01 18:38:26,6,274,58970,443,0,1,6,625,7506,13,11,13,3,0,0,0
2023-11-10,1900-01-01 18:38:26,6,274,58972,443,0,1,6,625,7505,13,11,13,3,0,0,0
2023-11-10,1900-01-01 18:38:27,6,92,58905,443,0,3,296,572,1767,12,15,15,3,0,0,1
2023-11-10,1900-01-01 18:38:28,9,46,18471,443,0,1,11,2323,4242,14,11,18,10,0,0,1
2023-11-10,1900-01-01 18:38:28,9,30,18365,443,0,3,77,722,2043,4,7,22,1,0,0,1
2023-11-10,1900-01-01 18:38:29,6,357,58974,443,0,1,5,172,583,4,5,4,4,0,0,1
2023-11-10,1900-01-01 18:38:33,10,76,62274,443,0,2,67,407,1270,8,7,6,3,0,0,1
2023-11-10,1900-01-01 18:38:34,9,167,18483,443,0,2,8,356,500,7,7,18,10,0,0,1
2023-11-10,1900-01-01 18:38:36,3,39,10309,443,0,2,112,332,2290,8,6,25,1,0,0,1
2023-11-10,1900-01-01 18:38:40,7,181,54563,80,0,2,62,292,2059,7,5,30,8,0,0,1
2023-11-10,1900-01-01 18:38:42,9,77,18499,443,0,2,2,362,7182,8,10,13,3,0,0,0
2023-11-10,1900-01-01 18:38:43,10,308,62286,443,0,2,2,5490,14989,14,14,20,1,0,0,1
2023-11-10,1900-01-01 18:38:44,9,119,18338,443,0,2,102,458,889,8,6,21,1,0,0,1
2023-11-10,1900-01-01 18:38:44,10,291,62284,443,0,1,12,1382,686,15,11,15,3,0,0,1
2023-11-10,1900-01-01 18:38:44,9,119,18337,443,0,2,102,332,889,8,6,21,1,0,0,1
2023-11-10,1900-01-01 18:38:45,9,8,18495,443,0,2,8,7717,5142,19,18,18,10,0,0,1
2023-11-10,1900-01-01 18:38:46,9,7,62985,443,1,0,181,5062,4861,4,8,29,4,0,0,0
2023-11-10,1900-01-01 18:38:46,3,366,10310,80,0,2,61,212,438,5,4,30,8,0,0,1
2023-11-10,1900-01-01 18:38:48,6,263,58918,443,0,2,242,1855,2017,19,19,7,3,0,0,1
2023-11-10,1900-01-01 18:38:48,10,357,62289,443,0,1,5,172,543,4,4,4,4,0,0,1
2023-11-10,1900-01-01 18:38:49,10,357,62290,443,0,1,5,172,4920,4,8,4,4,0,0,1
2023-11-10,1900-01-01 18:38:49,10,357,62291,443,0,1,5,276,6373,6,9,4,4,0,0,1
2023-11-10,1900-01-01 18:38:50,10,49,62297,443,0,2,2,419,4301,10,7,31,4,0,0,0
2023-11-10,1900-01-01 18:38:50,10,49,62296,443,0,2,4,419,4426,10,10,31,4,0,0,0
2023-11-10,1900-01-01 18:38:50,10,49,62299,443,0,2,2,339,4302,8,7,31,4,0,0,0
2023-11-10,1900-01-01 18:38:50,10,49,62301,443,0,2,2,339,4302,8,7,31,4,0,0,0
2023-11-10,1900-01-01 18:38:50,10,49,62300,443,0,2,2,339,4343,8,8,31,4,0,0,0
2023-11-10,1900-01-01 18:38:51,9,77,18512,443,0,2,2,402,7184,9,10,13,3,0,0,0
2023-11-10,1900-01-01 18:38:55,10,49,62298,443,0,1,7,379,4383,9,9,31,4,0,0,0
2023-11-10,1900-01-01 18:38:58,9,362,46718,6969,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-10,1900-01-01 18:39:00,6,316,58931,80,0,2,241,212,1712,5,5,16,10,0,0,1
2023-11-10,1900-01-01 18:39:04,10,49,62302,443,0,3,15,539,6045,13,14,32,4,0,0,0
2023-11-10,1900-01-01 18:39:05,9,8,18524,443,0,2,9,4063,1510,12,10,18,10,0,0,1
2023-11-10,1900-01-01 18:39:12,7,105,54539,443,0,2,243,3271,4167,21,23,3,6,0,0,1
2023-11-10,1900-01-01 18:39:12,9,77,18539,443,0,2,2,362,7182,8,10,13,3,0,0,0
2023-11-10,1900-01-01 18:39:12,9,77,18550,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-10,1900-01-01 18:39:12,9,77,18547,443,0,2,2,282,7183,6,10,13,3,0,0,0
2023-11-10,1900-01-01 18:39:13,8,357,60266,443,0,2,243,2135,5124,26,32,4,4,0,0,1
2023-11-10,1900-01-01 18:39:14,9,77,18551,443,0,2,4,442,7543,10,19,13,3,0,0,0
2023-11-10,1900-01-01 18:39:15,9,77,18548,443,0,2,4,522,7503,12,18,13,3,0,0,0
2023-11-10,1900-01-01 18:39:15,9,141,18541,443,0,2,5,205707,103707,197,218,43,9,0,0,1
2023-11-10,1900-01-01 18:39:15,9,141,18545,443,0,1,5,172,7266,4,8,43,9,0,0,1
2023-11-10,1900-01-01 18:39:15,4,257,58987,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-10,1900-01-01 18:39:15,9,141,18542,443,0,1,5,172,7266,4,8,43,9,0,0,1
2023-11-10,1900-01-01 18:39:15,4,164,58987,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-10,1900-01-01 18:39:15,9,141,18543,443,0,1,5,172,7268,4,8,43,9,0,0,1
2023-11-10,1900-01-01 18:39:15,4,256,58987,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-10,1900-01-01 18:39:15,9,8,18538,443,0,2,5,1035,4853,12,10,18,10,0,0,1
2023-11-10,1900-01-01 18:39:15,9,8,18549,443,0,2,5,3666,1610,12,11,18,10,0,0,1
2023-11-10,1900-01-01 18:39:15,4,163,58987,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-10,1900-01-01 18:39:15,9,141,18546,443,0,1,5,172,7268,4,8,43,9,0,0,1
2023-11-10,1900-01-01 18:39:15,9,141,18544,443,0,1,5,172,7266,4,8,43,9,0,0,1
2023-11-10,1900-01-01 18:39:15,4,169,58987,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-10,1900-01-01 18:39:16,4,187,58987,22304,1,0,181,10874943,241783,13641,2836,37,6,0,0,1
2023-11-10,1900-01-01 18:39:19,6,358,58911,443,0,3,296,652,1749,14,15,4,4,0,0,1
2023-11-10,1900-01-01 18:39:25,9,8,18558,443,0,2,10,7688,2124,18,16,18,10,0,0,1
2023-11-10,1900-01-01 18:39:27,6,358,58983,443,0,1,5,172,4881,4,7,4,4,0,0,1
2023-11-10,1900-01-01 18:39:28,6,274,58981,443,0,1,6,585,7506,12,11,13,3,0,0,0
2023-11-10,1900-01-01 18:39:31,4,75,10377,443,0,2,243,1607,2537,19,22,3,6,0,0,1
2023-11-10,1900-01-01 18:39:31,7,322,123,123,1,0,180,76,76,1,1,28,4,0,0,1
2023-11-10,1900-01-01 18:39:38,9,183,46718,80,1,0,74,44,0,1,0,2,5,0,0,0
2023-11-10,1900-01-01 18:39:39,6,117,58985,443,0,1,15,482,5972,11,17,31,4,0,0,0
2023-11-10,1900-01-01 18:39:44,10,291,62285,443,0,1,72,637,2661,14,12,15,3,0,0,1
2023-11-10,1900-01-01 18:39:46,9,181,18506,80,0,2,61,212,1369,5,4,30,8,0,0,1
2023-11-10,1900-01-01 18:39:46,9,18,18505,80,0,2,62,212,761,5,4,16,10,0,0,1
2023-11-10,1900-01-01 18:39:46,9,18,18504,80,0,2,62,212,1178,5,4,16,10,0,0,1
2023-11-10,1900-01-01 18:39:47,9,273,18503,80,0,2,64,541,698,8,6,16,10,0,0,1
2023-11-10,1900-01-01 18:39:47,10,226,62287,443,0,1,66,450,2328,10,7,25,1,0,0,1
2023-11-10,1900-01-01 18:39:49,10,268,62266,443,0,2,245,10658,42243,105,133,43,9,0,0,1
2023-11-10,1900-01-01 18:39:50,6,12,58896,443,0,2,402,1623,2072,22,21,18,10,0,0,1
2023-11-10,1900-01-01 18:39:54,9,0,46718,6969,1,0,44,44,0,1,0,2,5,0,0,0
2023-11-10,1900-01-01 18:40:03,6,274,58988,443,0,1,6,625,7546,13,12,13,3,0,0,0
2023-11-10,1900-01-01 18:40:03,9,77,18615,443,0,2,2,402,7182,9,10,13,3,0,0,0
2023-11-10,1900-01-01 18:40:03,6,274,58989,443,0,1,6,665,7858,14,18,13,3,0,0,0
2023-11-10,1900-01-01 18:40:04,6,274,58990,443,0,1,6,665,7858,14,18,13,3,0,0,0
2023-11-10,1900-01-01 18:40:04,9,77,18614,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:40:06,8,357,60268,443,0,3,296,652,1749,14,15,4,4,0,0,1
2023-11-10,1900-01-01 18:40:10,9,115,18621,80,0,3,5,612,132,4,3,39,1,0,0,1
2023-11-10,1900-01-01 18:40:16,7,328,54565,443,0,3,132,1644,3752,11,11,27,8,0,0,1
2023-11-10,1900-01-01 18:40:18,9,184,46718,1337,1,0,45,44,0,1,0,2,5,0,0,0
2023-11-10,1900-01-01 18:40:20,6,274,58995,443,0,1,6,625,7857,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:40:22,9,115,18620,443,0,2,17,1175,2171,10,8,39,1,0,0,1
2023-11-10,1900-01-01 18:40:22,4,130,10376,443,0,3,296,612,1797,13,15,12,1,0,0,1
2023-11-10,1900-01-01 18:40:24,9,0,46718,6969,1,0,30,44,0,1,0,2,5,0,0,0
2023-11-10,1900-01-01 18:40:25,9,120,46718,1337,1,0,74,44,0,1,0,2,5,0,0,0
2023-11-10,1900-01-01 18:30:08,9,77,17716,443,0,2,2,402,7223,9,11,13,3,0,0,0
2023-11-10,1900-01-01 18:30:12,9,77,17721,443,0,2,2,282,7183,6,10,13,3,0,0,0
2023-11-10,1900-01-01 18:30:12,9,77,17722,443,0,2,2,322,7184,7,10,13,3,0,0,0
2023-11-10,1900-01-01 18:30:13,9,77,17723,443,0,2,2,402,7184,9,10,13,3,0,0,0
2023-11-10,1900-01-01 18:30:14,9,77,17725,443,0,2,3,562,7222,13,11,13,3,0,0,0
2023-11-10,1900-01-01 18:30:14,9,77,17729,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-10,1900-01-01 18:30:17,9,77,17730,443,0,2,4,722,7504,17,18,13,3,0,0,0
2023-11-10,1900-01-01 18:30:19,10,155,62228,443,0,2,244,2184,3445,25,28,15,3,0,0,1
2023-11-10,1900-01-01 18:30:20,6,358,60427,443,1,0,181,4088,7107,6,10,29,4,0,0,0
2023-11-10,1900-01-01 18:30:21,6,105,58071,443,1,0,181,5515,9607,9,12,29,4,0,0,0
2023-11-10,1900-01-01 18:30:25,9,77,17740,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-10,1900-01-01 18:30:26,6,262,58853,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-10,1900-01-01 18:30:27,6,24,58854,443,0,2,3,252,1428,6,8,18,10,0,0,1
2023-11-10,1900-01-01 18:30:32,9,192,46718,6969,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-10,1900-01-01 18:30:35,6,358,58797,443,0,2,242,1431,3492,19,23,4,4,0,0,1
2023-11-10,1900-01-01 18:30:45,6,262,58856,443,0,1,6,585,7859,12,18,13,3,0,0,0
2023-11-10,1900-01-01 18:30:46,10,99,62230,443,0,2,242,1874,3424,20,19,43,9,0,0,1
2023-11-10,1900-01-01 18:30:48,6,25,58858,443,0,2,3,2453,1083,9,7,18,10,0,0,1
2023-11-10,1900-01-01 18:30:48,9,101,17676,443,0,2,66,407,1262,8,7,15,3,0,0,1
2023-11-10,1900-01-01 18:30:50,9,77,17763,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:30:51,10,358,62231,443,0,2,242,1506,2901,20,23,4,4,0,0,1
2023-11-10,1900-01-01 18:30:52,10,82,62234,443,0,2,242,11636,2867,26,25,15,3,0,0,1
2023-11-10,1900-01-01 18:30:53,6,186,58859,80,0,1,7,212,9740,5,10,16,10,0,0,0
2023-11-10,1900-01-01 18:30:53,9,132,17686,443,0,2,64,447,8412,9,12,43,9,0,0,1
2023-11-10,1900-01-01 18:30:53,9,76,17693,443,0,2,63,407,1270,8,7,6,3,0,0,1
2023-11-10,1900-01-01 18:30:54,6,344,58829,80,0,3,139,710,752,7,9,17,10,0,0,1
2023-11-10,1900-01-01 18:30:54,10,137,62235,443,0,2,242,3158,11547,22,29,43,9,0,0,1
2023-11-10,1900-01-01 18:30:55,6,158,58864,443,0,2,2,379,5845,9,10,31,4,0,0,0
2023-11-10,1900-01-01 18:30:56,6,357,58786,443,0,2,324,2403,5333,31,35,4,4,0,0,1
2023-11-10,1900-01-01 18:30:58,6,358,58862,443,0,1,5,172,4882,4,7,4,4,0,0,1
2023-11-10,1900-01-01 18:30:58,9,77,17781,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-10,1900-01-01 18:31:00,9,77,17776,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:31:01,9,77,17782,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-10,1900-01-01 18:31:01,9,77,17779,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:31:10,9,294,17772,5938,0,2,18,640,744,12,14,38,6,0,0,1
2023-11-10,1900-01-01 18:31:11,7,105,54511,443,0,2,242,3061,4482,20,24,43,9,0,0,1
2023-11-10,1900-01-01 18:31:13,9,77,17805,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-10,1900-01-01 18:31:14,9,77,17802,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:31:15,9,77,17807,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:31:15,9,77,17808,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:31:15,9,77,17806,443,0,2,4,522,7503,12,18,13,3,0,0,0
2023-11-10,1900-01-01 18:31:16,9,77,17809,443,0,2,5,562,7544,13,19,13,3,0,0,0
2023-11-10,1900-01-01 18:31:18,6,324,58842,443,0,2,108,2728,23990,17,25,23,1,0,0,1
2023-11-10,1900-01-01 18:31:19,6,24,58867,443,0,2,2,252,1066,6,8,18,10,0,0,1
2023-11-10,1900-01-01 18:31:22,6,105,58806,443,0,2,242,4810,2576,26,21,15,3,0,0,1
2023-11-10,1900-01-01 18:31:24,10,358,62233,443,0,1,275,771,1749,17,15,4,4,0,0,1
2023-11-10,1900-01-01 18:31:24,9,115,17816,80,0,3,5,676,132,4,3,39,1,0,0,1
2023-11-10,1900-01-01 18:31:26,10,76,62237,443,0,2,242,4828,4229,21,23,6,3,0,0,1
2023-11-10,1900-01-01 18:31:27,7,134,54513,443,0,2,242,1539,3593,21,21,15,3,0,0,1
2023-11-10,1900-01-01 18:31:31,6,145,50899,443,1,0,181,6567,7483,7,11,29,4,0,0,0
2023-11-10,1900-01-01 18:31:32,6,262,58869,443,0,1,6,585,7545,12,12,13,3,0,0,0
2023-11-10,1900-01-01 18:31:36,9,115,17815,443,0,2,17,2327,93631,38,69,39,1,0,0,1
2023-11-10,1900-01-01 18:31:37,4,105,10361,443,0,2,242,3066,4613,20,24,43,9,0,0,1
2023-11-10,1900-01-01 18:31:40,6,25,58855,443,0,2,76,372,6818,9,11,18,10,0,0,1
2023-11-10,1900-01-01 18:31:42,6,304,58871,443,0,2,3,780,3869,9,7,22,1,0,0,1
2023-11-10,1900-01-01 18:31:43,6,21,58870,443,0,3,7,363,3504,8,13,22,1,0,0,1
2023-11-10,1900-01-01 18:31:45,6,337,58872,443,0,2,4,586,3964,9,8,24,2,0,0,1
2023-11-10,1900-01-01 18:31:47,6,33,58875,443,0,2,2,323,773,7,9,22,1,0,0,1
2023-11-10,1900-01-01 18:31:51,6,21,58873,443,0,3,7,589,3267,9,13,22,1,0,0,1
2023-11-10,1900-01-01 18:31:51,6,262,58874,443,0,1,6,625,7857,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:31:55,9,1,46718,6969,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-10,1900-01-01 18:31:56,5,349,65272,5228,0,4,25300,21540,30938,511,508,14,3,0,0,1
2023-11-10,1900-01-01 18:31:56,4,65,10365,443,0,2,2,362,7183,8,10,13,3,0,0,0
2023-11-10,1900-01-01 18:31:57,4,65,10364,443,0,2,4,482,7504,11,18,13,3,0,0,0
2023-11-10,1900-01-01 18:32:05,9,250,17785,443,0,1,66,530,4094,12,11,25,1,0,0,1
2023-11-10,1900-01-01 18:32:06,7,76,54520,443,0,2,95,448,1362,9,9,6,3,0,0,1
2023-11-10,1900-01-01 18:32:09,7,65,54531,443,0,2,4,722,7503,17,18,13,3,0,0,0
2023-11-10,1900-01-01 18:32:10,8,216,60264,443,0,1,7,3350,5549,15,14,25,1,0,0,1
2023-11-10,1900-01-01 18:32:10,9,105,17798,443,0,2,63,487,1270,10,7,15,3,0,0,1
2023-11-10,1900-01-01 18:32:10,9,269,17795,443,0,2,64,407,1286,8,7,7,3,0,0,1
2023-11-10,1900-01-01 18:32:10,9,99,17771,443,0,2,78,527,1258,11,7,43,9,0,0,1
2023-11-10,1900-01-01 18:32:10,6,262,58878,443,0,1,6,625,7545,13,12,13,3,0,0,0
2023-11-10,1900-01-01 18:32:11,9,77,17877,443,0,2,3,562,7223,13,11,13,3,0,0,0
2023-11-10,1900-01-01 18:32:11,9,77,17878,443,0,2,3,522,7223,12,11,13,3,0,0,0
2023-11-10,1900-01-01 18:32:13,9,77,17882,443,0,2,3,522,7222,12,11,13,3,0,0,0
2023-11-10,1900-01-01 18:32:13,6,262,58879,443,0,1,6,625,7857,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:32:13,6,262,58880,443,0,1,6,625,7546,13,12,13,3,0,0,0
2023-11-10,1900-01-01 18:32:13,9,77,17885,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-10,1900-01-01 18:32:19,9,77,17889,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-10,1900-01-01 18:32:19,8,216,60265,443,0,1,7,2087,2288,14,10,25,1,0,0,1
2023-11-10,1900-01-01 18:32:20,4,65,10366,443,0,2,4,482,7504,11,18,13,3,0,0,0
2023-11-10,1900-01-01 18:32:20,6,165,58882,443,0,2,2,625,6659,13,13,31,4,0,0,0
2023-11-10,1900-01-01 18:32:20,6,165,58881,443,0,2,2,585,6659,12,13,31,4,0,0,0
2023-11-10,1900-01-01 18:32:20,9,77,17890,443,0,2,2,562,7222,13,11,13,3,0,0,0
2023-11-10,1900-01-01 18:32:27,6,262,58883,443,0,1,6,585,7859,12,18,13,3,0,0,0
2023-11-10,1900-01-01 18:32:27,6,126,58828,443,0,2,242,2902,3720,20,22,43,9,0,0,1
2023-11-10,1900-01-01 18:32:27,9,49,17903,443,0,2,2,419,4302,10,7,31,4,0,0,0
2023-11-10,1900-01-01 18:32:27,10,77,62251,443,0,2,3,562,7222,13,11,13,3,0,0,0
2023-11-10,1900-01-01 18:32:27,5,127,50878,443,0,4,4090,15594,12574,77,127,15,3,0,0,1
2023-11-10,1900-01-01 18:32:28,9,161,17907,443,0,2,2,339,4306,8,7,31,4,0,0,0
2023-11-10,1900-01-01 18:32:28,9,49,17910,443,0,2,2,259,4262,6,6,31,4,0,0,0
2023-11-10,1900-01-01 18:32:28,9,49,17909,443,0,2,2,419,4301,10,7,31,4,0,0,0
2023-11-10,1900-01-01 18:32:28,6,165,58885,443,0,2,2,625,6659,13,13,31,4,0,0,0
2023-11-10,1900-01-01 18:32:29,9,305,17897,443,0,1,8,1588,2437,13,10,27,8,0,0,1
2023-11-10,1900-01-01 18:32:29,9,49,17916,443,0,2,2,339,4262,8,6,31,4,0,0,0
2023-11-10,1900-01-01 18:32:29,10,77,62252,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-10,1900-01-01 18:32:30,9,49,17911,443,0,3,3,699,4461,17,11,31,4,0,0,0
2023-11-10,1900-01-01 18:32:30,9,49,17914,443,0,2,3,419,4422,10,10,31,4,0,0,0
2023-11-10,1900-01-01 18:32:32,6,165,58884,443,0,1,6,585,6539,12,10,31,4,0,0,0
2023-11-10,1900-01-01 18:32:32,6,145,58796,443,0,2,375,15079,3338,37,35,15,3,0,0,1
2023-11-10,1900-01-01 18:32:32,9,161,17906,443,0,1,6,299,4267,7,6,31,4,0,0,0
